"","date","symbol","exdate","cp_flag","strike_price","best_bid","best_offer","volume","open_interest","impl_volatility"
"7758","2026-02-18","SPY",2027-06-17,"P",800,112.14,117,2,33,0.0981535498046875
"7759","2026-02-18","SPY",2027-12-17,"C",50,634,638.5,1,0,1.00732918212891
"7760","2026-02-18","SPY",2027-12-17,"C",55,634.5,638.97,2,0,1.15491145202637
"7762","2026-02-18","SPY",2027-12-17,"C",100,589.5,594.35,20,21,0.864747446289062
"7763","2026-02-18","SPY",2027-12-17,"C",125,559.16,564,1,0,0.662723099365234
"7764","2026-02-18","SPY",2027-12-17,"C",200,487.5,492,7,334,0.505315005493164
"7765","2026-02-18","SPY",2027-12-17,"C",205,483,487.81,2,8,0.512211909179688
"7766","2026-02-18","SPY",2027-12-17,"C",210,478.5,483,1,109,0.51056397644043
"7767","2026-02-18","SPY",2027-12-17,"C",215,436.5,441,1,3,1e-05
"7768","2026-02-18","SPY",2027-12-17,"C",220,469.59,474.37,1,21,0.516728465576172
"7770","2026-02-18","SPY",2027-12-17,"C",230,450.5,455.42,2,3,1e-05
"7771","2026-02-18","SPY",2027-12-17,"C",235,455.5,460.33,1,2,0.505192936401367
"7772","2026-02-18","SPY",2027-12-17,"C",240,450.65,455.5,2,7,0.535130381164551
"7773","2026-02-18","SPY",2027-12-17,"C",250,442.5,447.11,1,23,0.50665776550293
"7774","2026-02-18","SPY",2027-12-17,"C",255,402.16,406,2,19,1e-05
"7775","2026-02-18","SPY",2027-12-17,"C",260,432.5,437.35,1,14,0.521367091064453
"7776","2026-02-18","SPY",2027-12-17,"C",265,427.87,432.5,1,13,0.514012428283691
"7777","2026-02-18","SPY",2027-12-17,"C",270,423.5,428.33,9,11,0.514531221923828
"7778","2026-02-18","SPY",2027-12-17,"C",275,419.5,424.39,1,5,0.517094672851563
"7779","2026-02-18","SPY",2027-12-17,"C",280,414.5,419.36,2,11,0.507847939147949
"7780","2026-02-18","SPY",2027-12-17,"C",285,410.5,415.25,1,5,0.508183629150391
"7781","2026-02-18","SPY",2027-12-17,"C",290,410.86,415,5,32,0.525059681091309
"7782","2026-02-18","SPY",2027-12-17,"C",295,400.62,405.5,3,2,0.493306458587647
"7783","2026-02-18","SPY",2027-12-17,"C",300,396.12,401,1,285,0.489598609924316
"7784","2026-02-18","SPY",2027-12-17,"C",305,391.59,396.5,6,5,0.485844985351563
"7785","2026-02-18","SPY",2027-12-17,"C",310,387.08,392,15,26,0.48203032623291
"7786","2026-02-18","SPY",2027-12-17,"C",315,382.57,387.5,4,6,0.478169891204834
"7787","2026-02-18","SPY",2027-12-17,"C",320,378.07,383,1,13,0.474278938903809
"7788","2026-02-18","SPY",2027-12-17,"C",325,373.57,378.5,2,12,0.470342210693359
"7789","2026-02-18","SPY",2027-12-17,"C",330,369.07,374,2,52,0.466390223846436
"7790","2026-02-18","SPY",2027-12-17,"C",335,364.56,369.5,3,18,0.462392461090088
"7791","2026-02-18","SPY",2027-12-17,"C",340,360.08,365,14,10,0.458379439697266
"7792","2026-02-18","SPY",2027-12-17,"C",345,356.5,361,1,11,0.458043749694824
"7793","2026-02-18","SPY",2027-12-17,"C",350,351.15,356,5,266,0.450261845092773
"7794","2026-02-18","SPY",2027-12-17,"C",355,346.69,351.5,1,100,0.446187789154053
"7795","2026-02-18","SPY",2027-12-17,"C",360,348.58,353.5,5,50,0.485326191711426
"7796","2026-02-18","SPY",2027-12-17,"C",365,337.76,342.5,2,16,0.437963384094238
"7797","2026-02-18","SPY",2027-12-17,"C",370,333.5,338,1,77,0.433828293609619
"7798","2026-02-18","SPY",2027-12-17,"C",375,329.73,334.5,25,62,0.436178123626709
"7799","2026-02-18","SPY",2027-12-17,"C",380,324.5,329.42,1,36,0.428205486068726
"7800","2026-02-18","SPY",2027-12-17,"C",385,319.5,323.89,1,15,0.417501552581787
"7801","2026-02-18","SPY",2027-12-17,"C",390,315.66,320.5,1,32,0.420232848510742
"7802","2026-02-18","SPY",2027-12-17,"C",395,311.27,316,3,127,0.415983318252564
"7803","2026-02-18","SPY",2027-12-17,"C",400,307,311.82,1,422,0.413602970962524
"7804","2026-02-18","SPY",2027-12-17,"C",405,309,313.94,2,71,0.446096237335205
"7805","2026-02-18","SPY",2027-12-17,"C",410,298.14,303,1,137,0.406011799316406
"7806","2026-02-18","SPY",2027-12-17,"C",415,293.79,298.5,1,106,0.401685975875854
"7807","2026-02-18","SPY",2027-12-17,"C",420,289.5,294.41,1,46,0.399572654724121
"7808","2026-02-18","SPY",2027-12-17,"C",425,285.12,290,1,138,0.395674073104858
"7809","2026-02-18","SPY",2027-12-17,"C",430,280.78,285.5,1,22,0.391287215118408
"7810","2026-02-18","SPY",2027-12-17,"C",435,276.5,281.43,7,11,0.389105230102539
"7811","2026-02-18","SPY",2027-12-17,"C",440,272.2,277,2,22,0.385023544845581
"7812","2026-02-18","SPY",2027-12-17,"C",445,268.87,273.5,3,39,0.385511821212769
"7813","2026-02-18","SPY",2027-12-17,"C",450,263.66,268.5,2,368,0.378576770935059
"7814","2026-02-18","SPY",2027-12-17,"C",455,259.41,264,1,19,0.374098361129761
"7815","2026-02-18","SPY",2027-12-17,"C",460,255.15,260,1,35,0.371954522705078
"7816","2026-02-18","SPY",2027-12-17,"C",465,257.6,262.5,10,50,0.398947050628662
"7817","2026-02-18","SPY",2027-12-17,"C",470,246.72,251.5,1,41,0.365179688110352
"7818","2026-02-18","SPY",2027-12-17,"C",475,242.53,247.49,1,50,0.36280697013855
"7819","2026-02-18","SPY",2027-12-17,"C",480,238.38,243,1,106,0.358259896469116
"7820","2026-02-18","SPY",2027-12-17,"C",485,234.98,239,2,45,0.355818514633179
"7821","2026-02-18","SPY",2027-12-17,"C",490,230.87,234.88,3,85,0.352804933929443
"7822","2026-02-18","SPY",2027-12-17,"C",495,227.09,231.5,2,24,0.352804933929443
"7823","2026-02-18","SPY",2027-12-17,"C",500,222.64,226.5,13,975,0.346052987289429
"7824","2026-02-18","SPY",2027-12-17,"C",505,218.63,222.44,1,375,0.343138587722778
"7825","2026-02-18","SPY",2027-12-17,"C",510,214.54,218.39,14,597,0.340216558837891
"7826","2026-02-18","SPY",2027-12-17,"C",515,210.58,214.3,2,151,0.337080909042358
"7827","2026-02-18","SPY",2027-12-17,"C",520,206.58,210.28,2,347,0.334166509475708
"7828","2026-02-18","SPY",2027-12-17,"C",525,202.59,206.17,1,434,0.330855385360718
"7829","2026-02-18","SPY",2027-12-17,"C",530,198.64,202.15,4,622,0.327841804656982
"7830","2026-02-18","SPY",2027-12-17,"C",535,194.7,198.17,8,338,0.324919775772095
"7831","2026-02-18","SPY",2027-12-17,"C",540,190.71,194.18,10,1165,0.321906195068359
"7832","2026-02-18","SPY",2027-12-17,"C",545,186.87,190.2,1,297,0.318877355728149
"7833","2026-02-18","SPY",2027-12-17,"C",550,182.99,186.26,2,913,0.31593243888855
"7834","2026-02-18","SPY",2027-12-17,"C",555,179.13,182.36,6,648,0.313071444549561
"7835","2026-02-18","SPY",2027-12-17,"C",560,174.16,178.53,7,1285,0.310393553848267
"7836","2026-02-18","SPY",2027-12-17,"C",565,170.28,174.57,1,1873,0.307204498825073
"7837","2026-02-18","SPY",2027-12-17,"C",570,166.48,170.73,1,880,0.304366392440796
"7838","2026-02-18","SPY",2027-12-17,"C",575,162.72,166.94,50,629,0.301635096511841
"7839","2026-02-18","SPY",2027-12-17,"C",580,158.94,163.1,5,911,0.298674921035767
"7840","2026-02-18","SPY",2027-12-17,"C",585,155.36,159.45,3,843,0.296264056472778
"7841","2026-02-18","SPY",2027-12-17,"C",590,151.51,155.57,2,1767,0.293044484176636
"7842","2026-02-18","SPY",2027-12-17,"C",595,147.97,151.85,1,3072,0.290275041656494
"7843","2026-02-18","SPY",2027-12-17,"C",600,144.31,148.24,6,4401,0.287780254592895
"7844","2026-02-18","SPY",2027-12-17,"C",605,140.6,144.51,6,2469,0.284842967071533
"7845","2026-02-18","SPY",2027-12-17,"C",610,136.99,140.86,6,1883,0.282081153869629
"7846","2026-02-18","SPY",2027-12-17,"C",615,133.42,137.28,3,333,0.279456668395996
"7847","2026-02-18","SPY",2027-12-17,"C",620,129.86,133.64,1,929,0.276580415420532
"7848","2026-02-18","SPY",2027-12-17,"C",625,126.28,130.04,1,716,0.273749938354492
"7849","2026-02-18","SPY",2027-12-17,"C",630,122.78,126.5,2,1249,0.271018642425537
"7850","2026-02-18","SPY",2027-12-17,"C",635,119.36,123.03,1,1078,0.268417044906616
"7851","2026-02-18","SPY",2027-12-17,"C",640,116,119.36,2,872,0.265155511360168
"7852","2026-02-18","SPY",2027-12-17,"C",645,112.45,116.07,9,2209,0.262912491798401
"7853","2026-02-18","SPY",2027-12-17,"C",650,109.19,112.71,6,2794,0.260383372802734
"7854","2026-02-18","SPY",2027-12-17,"C",655,105.71,109.3,1,2936,0.25762155960083
"7855","2026-02-18","SPY",2027-12-17,"C",660,102.5,105.96,30,1336,0.254974186172485
"7856","2026-02-18","SPY",2027-12-17,"C",665,99.16,102.7,1,1678,0.252456511154175
"7857","2026-02-18","SPY",2027-12-17,"C",670,97.49,99.31,1,1487,0.249488706359863
"7858","2026-02-18","SPY",2027-12-17,"C",675,94.3,96.06,1,1754,0.246818444976807
"7859","2026-02-18","SPY",2027-12-17,"C",680,89.4,93.99,13,1049,0.247302906684875
"7860","2026-02-18","SPY",2027-12-17,"C",685,86.34,90.99,38,1310,0.245117107009888
"7861","2026-02-18","SPY",2027-12-17,"C",690,83.16,86.51,13,1280,0.238784772872925
"7862","2026-02-18","SPY",2027-12-17,"C",695,80.27,83.46,2,520,0.236267097854614
"7863","2026-02-18","SPY",2027-12-17,"C",700,77.46,80.44,22,5119,0.23373034954071
"7864","2026-02-18","SPY",2027-12-17,"C",705,74.12,78.75,1,383,0.234684014320374
"7865","2026-02-18","SPY",2027-12-17,"C",710,71.32,76,12,383,0.232650801010132
"7866","2026-02-18","SPY",2027-12-17,"C",715,68.29,73,14,1000,0.229835582580566
"7867","2026-02-18","SPY",2027-12-17,"C",720,65.5,70.4,1,2796,0.227981658248901
"7868","2026-02-18","SPY",2027-12-17,"C",725,64.96,65.12,4,354,0.218773071136475
"7869","2026-02-18","SPY",2027-12-17,"C",730,62.21,62.37,70,1304,0.216274469413757
"7870","2026-02-18","SPY",2027-12-17,"C",735,59.52,59.68,1,725,0.213814014282227
"7871","2026-02-18","SPY",2027-12-17,"C",740,56.93,57.1,289,1050,0.211517589492798
"7872","2026-02-18","SPY",2027-12-17,"C",745,54.32,54.49,13,345,0.209007543792725
"7873","2026-02-18","SPY",2027-12-17,"C",750,51.77,51.93,64,2427,0.206497498092651
"7874","2026-02-18","SPY",2027-12-17,"C",755,49.32,49.47,8,655,0.204120965461731
"7875","2026-02-18","SPY",2027-12-17,"C",760,46.94,47.1,2,706,0.201851243286133
"7876","2026-02-18","SPY",2027-12-17,"C",765,44.61,44.76,1,613,0.199516671905518
"7877","2026-02-18","SPY",2027-12-17,"C",770,42.36,42.52,1,471,0.197311798934937
"7878","2026-02-18","SPY",2027-12-17,"C",775,40.11,40.26,22,1340,0.194893305053711
"7879","2026-02-18","SPY",2027-12-17,"C",780,37.97,38.13,6,1850,0.19268843208313
"7880","2026-02-18","SPY",2027-12-17,"C",785,35.93,36.08,5,1286,0.190556037635803
"7881","2026-02-18","SPY",2027-12-17,"C",790,33.92,34.06,1,1120,0.188343535346985
"7882","2026-02-18","SPY",2027-12-17,"C",795,32,32.14,3,2748,0.186256916809082
"7883","2026-02-18","SPY",2027-12-17,"C",800,30.17,30.31,42,4730,0.184273294067383
"7884","2026-02-18","SPY",2027-12-17,"C",805,28.38,28.52,6,1296,0.182236266098022
"7885","2026-02-18","SPY",2027-12-17,"C",810,26.7,26.83,6,566,0.180336565856934
"7886","2026-02-18","SPY",2027-12-17,"C",815,25.06,25.19,12,611,0.178413977661133
"7887","2026-02-18","SPY",2027-12-17,"C",820,23.52,23.64,3,560,0.176598199920654
"7888","2026-02-18","SPY",2027-12-17,"C",825,22.01,22.15,2,532,0.17479768081665
"7889","2026-02-18","SPY",2027-12-17,"C",830,20.62,20.74,36,2284,0.173081084213257
"7890","2026-02-18","SPY",2027-12-17,"C",835,19.29,19.41,5,609,0.171456039428711
"7891","2026-02-18","SPY",2027-12-17,"C",840,17.99,18.12,3,319,0.169777589416504
"7892","2026-02-18","SPY",2027-12-17,"C",845,16.82,16.93,9,278,0.168282243041992
"7893","2026-02-18","SPY",2027-12-17,"C",850,15.68,15.79,7,2016,0.166779267349243
"7894","2026-02-18","SPY",2027-12-17,"C",855,14.61,14.72,3,302,0.165360214157105
"7895","2026-02-18","SPY",2027-12-17,"C",860,13.59,13.71,5,276,0.16398693687439
"7896","2026-02-18","SPY",2027-12-17,"C",865,12.64,12.76,3,91,0.162667064819336
"7897","2026-02-18","SPY",2027-12-17,"C",870,11.78,11.88,7,793,0.161461632537842
"7898","2026-02-18","SPY",2027-12-17,"C",875,10.94,11.03,12,1425,0.160195165710449
"7899","2026-02-18","SPY",2027-12-17,"C",880,10.16,10.27,12,517,0.159157578430176
"7900","2026-02-18","SPY",2027-12-17,"C",885,9.45,9.54,1,287,0.158074215240479
"7901","2026-02-18","SPY",2027-12-17,"C",890,8.76,8.87,150,536,0.157105291824341
"7902","2026-02-18","SPY",2027-12-17,"C",895,8.16,8.24,1,459,0.156166885681152
"7903","2026-02-18","SPY",2027-12-17,"C",900,7.57,7.66,150,7740,0.155312402038574
"7904","2026-02-18","SPY",2027-12-17,"C",905,7.04,7.13,1,293,0.154572358169556
"7905","2026-02-18","SPY",2027-12-17,"C",910,6.54,6.62,7,539,0.153771279754639
"7906","2026-02-18","SPY",2027-12-17,"C",915,6.08,6.15,1,2339,0.153054123840332
"7907","2026-02-18","SPY",2027-12-17,"C",920,5.65,5.73,2,90,0.152481924972534
"7908","2026-02-18","SPY",2027-12-17,"C",925,5.26,5.33,1,375,0.151894467468262
"7909","2026-02-18","SPY",2027-12-17,"C",930,4.89,4.96,1,131,0.151345156555176
"7910","2026-02-18","SPY",2027-12-17,"C",935,4.55,4.62,1,605,0.150872138824463
"7911","2026-02-18","SPY",2027-12-17,"C",940,4.25,4.31,90,181,0.150475414276123
"7912","2026-02-18","SPY",2027-12-17,"C",945,3.96,4.02,1,24,0.150093948364258
"7913","2026-02-18","SPY",2027-12-17,"C",950,3.68,3.76,8,548,0.149834551544189
"7914","2026-02-18","SPY",2027-12-17,"C",955,3.44,3.51,10,686,0.149529378814697
"7915","2026-02-18","SPY",2027-12-17,"C",960,3.22,3.28,1,14,0.149269981994629
"7916","2026-02-18","SPY",2027-12-17,"C",965,3.01,3.08,2,24,0.149178430175781
"7917","2026-02-18","SPY",2027-12-17,"C",970,2.81,2.88,1,938,0.148964809265137
"7918","2026-02-18","SPY",2027-12-17,"C",975,2.64,2.7,10,16,0.14884274017334
"7919","2026-02-18","SPY",2027-12-17,"C",980,2.47,2.54,1,397,0.148812222900391
"7920","2026-02-18","SPY",2027-12-17,"C",985,2.32,2.37,1,27,0.148598601989746
"7921","2026-02-18","SPY",2027-12-17,"C",990,2.19,2.24,2,126,0.148720671081543
"7922","2026-02-18","SPY",2027-12-17,"C",995,2.05,2.11,3,257,0.148751188354492
"7923","2026-02-18","SPY",2027-12-17,"C",1000,1.93,1.99,4,6402,0.148812222900391
"7924","2026-02-18","SPY",2027-12-17,"C",1005,1.82,1.88,1,1577,0.148934291992187
"7925","2026-02-18","SPY",2027-12-17,"C",1010,1.73,1.77,1,16,0.148964809265137
"7926","2026-02-18","SPY",2027-12-17,"C",1015,1.62,1.68,1,1,0.14920894744873
"7927","2026-02-18","SPY",2027-12-17,"C",1020,1.54,1.59,3,21,0.149361533813477
"7928","2026-02-18","SPY",2027-12-17,"C",1025,1.46,1.5,1,14,0.149453085632324
"7929","2026-02-18","SPY",2027-12-17,"C",1030,1.72,1.78,2,108,0.155159815673828
"7930","2026-02-18","SPY",2027-12-17,"C",1040,1.25,1.28,1,1,0.150093948364258
"7931","2026-02-18","SPY",2027-12-17,"C",1050,1.12,1.16,25,33,0.150673776550293
"7932","2026-02-18","SPY",2027-12-17,"C",1070,1.15,1.2,11,10,0.156929817504883
"7933","2026-02-18","SPY",2027-12-17,"C",1080,0.84,0.87,1,104,0.152474295654297
"7934","2026-02-18","SPY",2027-12-17,"C",1090,0.77,0.8,1,50,0.153267744750977
"7935","2026-02-18","SPY",2027-12-17,"C",1100,0.69,0.73,1,204,0.153878090209961
"7936","2026-02-18","SPY",2027-12-17,"C",1110,0.64,0.67,4,63,0.154610504760742
"7937","2026-02-18","SPY",2027-12-17,"C",1120,0.58,0.61,2,63,0.155159815673828
"7938","2026-02-18","SPY",2027-12-17,"C",1130,0.53,0.56,3,18,0.155892230224609
"7940","2026-02-18","SPY",2027-12-17,"C",1150,0.45,0.48,5,102,0.157479128417969
"7941","2026-02-18","SPY",2027-12-17,"C",1160,0.42,0.45,1,4,0.158577750244141
"7942","2026-02-18","SPY",2027-12-17,"C",1170,0.38,0.41,1,1,0.15900499206543
"7943","2026-02-18","SPY",2027-12-17,"C",1180,0.35,0.38,1,4,0.159798441162109
"7944","2026-02-18","SPY",2027-12-17,"C",1190,0.36,0.4,10,14,0.162850168457031
"7945","2026-02-18","SPY",2027-12-17,"C",1200,0.3,0.33,2,16,0.161385339355469
"7946","2026-02-18","SPY",2027-12-17,"C",1210,0.27,0.31,1,4,0.162361892089844
"7947","2026-02-18","SPY",2027-12-17,"C",1220,0.3,0.34,3,5,0.166084999389648
"7948","2026-02-18","SPY",2027-12-17,"C",1230,0.24,0.27,1,3,0.163948790283203
"7949","2026-02-18","SPY",2027-12-17,"C",1240,0.3,0,1,2,0.062509375
"7950","2026-02-18","SPY",2027-12-17,"C",1250,0.2,0.24,1,5,0.165779826660156
"7951","2026-02-18","SPY",2027-12-17,"C",1260,0.19,0.22,21,375,0.166268103027344
"7952","2026-02-18","SPY",2027-12-17,"C",1270,0.18,0.21,5,11,0.167366724853516
"7953","2026-02-18","SPY",2027-12-17,"C",1280,0.17,0.2,1,7,0.168343277587891
"7954","2026-02-18","SPY",2027-12-17,"C",1290,0.16,0.19,3,838,0.169319830322266
"7955","2026-02-18","SPY",2027-12-17,"C",1300,0.15,0.18,1,55,0.170174313964844
"7956","2026-02-18","SPY",2027-12-17,"C",1310,0.15,0.18,67,207,0.172005350341797
"7957","2026-02-18","SPY",2027-12-17,"C",1320,0.14,0.18,4,42,0.17383638671875
"7958","2026-02-18","SPY",2027-12-17,"C",1330,0.13,0.17,2,47,0.174568801269531
"7959","2026-02-18","SPY",2027-12-17,"C",1340,0.13,0.17,1,735,0.176277768554688
"7960","2026-02-18","SPY",2027-12-17,"P",50,0.06,0.08,1,267,0.65820654296875
"7961","2026-02-18","SPY",2027-12-17,"P",55,0.07,0.1,1,2,0.643558251953125
"7963","2026-02-18","SPY",2027-12-17,"P",65,0.1,0.13,1,1,0.617191328125
"7964","2026-02-18","SPY",2027-12-17,"P",70,0.12,0.15,1,11,0.606449248046875
"7965","2026-02-18","SPY",2027-12-17,"P",75,0.14,0.17,20,20,0.59570716796875
"7967","2026-02-18","SPY",2027-12-17,"P",90,0.21,0.24,10,11,0.567387138671875
"7968","2026-02-18","SPY",2027-12-17,"P",100,0.27,0.3,1,32,0.551274018554688
"7969","2026-02-18","SPY",2027-12-17,"P",105,0.27,0.3,1,3,0.53711400390625
"7970","2026-02-18","SPY",2027-12-17,"P",120,0.42,0.45,6,8,0.523686403808594
"7974","2026-02-18","SPY",2027-12-17,"P",140,0.62,0.65,295,323,0.500371207275391
"7976","2026-02-18","SPY",2027-12-17,"P",150,0.74,0.77,3,53,0.491093956298828
"7977","2026-02-18","SPY",2027-12-17,"P",160,0.87,0.9,3,14,0.480596014404297
"7979","2026-02-18","SPY",2027-12-17,"P",180,1.13,1.16,1,104,0.458867716064453
"7980","2026-02-18","SPY",2027-12-17,"P",190,1.29,1.31,2,0,0.448858050537109
"7981","2026-02-18","SPY",2027-12-17,"P",200,1.45,1.48,3,1387,0.439580799560547
"7982","2026-02-18","SPY",2027-12-17,"P",205,1.53,1.56,1,9,0.434698035888672
"7983","2026-02-18","SPY",2027-12-17,"P",210,1.5,1.53,2,25,0.425176646728516
"7984","2026-02-18","SPY",2027-12-17,"P",215,1.72,1.74,5,1135,0.425603888549805
"7985","2026-02-18","SPY",2027-12-17,"P",220,1.82,1.84,16,779,0.421331470336914
"7986","2026-02-18","SPY",2027-12-17,"P",225,1.91,1.94,1,651,0.417059052124023
"7987","2026-02-18","SPY",2027-12-17,"P",230,2.02,2.05,2,1177,0.413030772094726
"7988","2026-02-18","SPY",2027-12-17,"P",235,2.12,2.15,3,215,0.408575250244141
"7989","2026-02-18","SPY",2027-12-17,"P",240,2.23,2.25,1,291,0.404180762939453
"7990","2026-02-18","SPY",2027-12-17,"P",245,2.34,2.37,3,107,0.400274552001953
"7991","2026-02-18","SPY",2027-12-17,"P",250,2.46,2.49,6,589,0.396307306518555
"7992","2026-02-18","SPY",2027-12-17,"P",255,2.58,2.61,6,220,0.392340061035156
"7993","2026-02-18","SPY",2027-12-17,"P",260,2.7,2.73,2,87,0.388311781005859
"7994","2026-02-18","SPY",2027-12-17,"P",265,2.64,2.67,1,84,0.379827979125977
"7995","2026-02-18","SPY",2027-12-17,"P",270,2.77,2.8,1,1207,0.376104871826172
"7996","2026-02-18","SPY",2027-12-17,"P",275,3.08,3.12,1,229,0.376654182739258
"7997","2026-02-18","SPY",2027-12-17,"P",280,3.22,3.25,5,749,0.372686937255859
"7998","2026-02-18","SPY",2027-12-17,"P",285,3.35,3.39,1,47,0.368902795410156
"7999","2026-02-18","SPY",2027-12-17,"P",290,3.5,3.53,2,47,0.365088136291504
"8000","2026-02-18","SPY",2027-12-17,"P",295,3.65,3.69,1,437,0.361609167175293
"8001","2026-02-18","SPY",2027-12-17,"P",300,3.8,3.83,2,760,0.357733473510742
"8002","2026-02-18","SPY",2027-12-17,"P",305,3.95,3.98,1,46,0.353979848937988
"8003","2026-02-18","SPY",2027-12-17,"P",310,4.11,4.14,10,56,0.35037881072998
"8004","2026-02-18","SPY",2027-12-17,"P",315,4.27,4.32,1,152,0.347082945251465
"8005","2026-02-18","SPY",2027-12-17,"P",320,4.45,4.48,1,137,0.343390355224609
"8006","2026-02-18","SPY",2027-12-17,"P",325,4.62,4.67,1,177,0.340155524291992
"8007","2026-02-18","SPY",2027-12-17,"P",330,4.8,4.85,5,167,0.336676555175781
"8008","2026-02-18","SPY",2027-12-17,"P",335,4.99,5.04,1,145,0.333319655151367
"8009","2026-02-18","SPY",2027-12-17,"P",340,5.18,5.22,2,6174,0.329810168762207
"8010","2026-02-18","SPY",2027-12-17,"P",345,5.38,5.42,1,4265,0.326499044647217
"8011","2026-02-18","SPY",2027-12-17,"P",350,5.58,5.64,2,7485,0.323401541442871
"8012","2026-02-18","SPY",2027-12-17,"P",355,5.8,5.86,1,251,0.320258262329101
"8013","2026-02-18","SPY",2027-12-17,"P",360,6.02,6.08,1,5994,0.317053948669434
"8014","2026-02-18","SPY",2027-12-17,"P",365,5.99,6.05,6,319,0.310919976806641
"8015","2026-02-18","SPY",2027-12-17,"P",370,6.48,6.54,1,3578,0.31075213180542
"8016","2026-02-18","SPY",2027-12-17,"P",375,6.74,6.79,1,155,0.307746180419922
"8017","2026-02-18","SPY",2027-12-17,"P",380,6.98,7.05,4,3529,0.304786004943848
"8018","2026-02-18","SPY",2027-12-17,"P",385,7.24,7.31,1,505,0.301764794921875
"8019","2026-02-18","SPY",2027-12-17,"P",390,7.52,7.59,1,237,0.298880912628174
"8020","2026-02-18","SPY",2027-12-17,"P",395,7.8,7.87,2,168,0.295951254425049
"8021","2026-02-18","SPY",2027-12-17,"P",400,8.1,8.17,6,10075,0.293143665313721
"8022","2026-02-18","SPY",2027-12-17,"P",405,8.4,8.47,8,486,0.290275041656494
"8023","2026-02-18","SPY",2027-12-17,"P",410,8.73,8.8,25,464,0.287604780273437
"8024","2026-02-18","SPY",2027-12-17,"P",415,9.06,9.12,3,733,0.284781932525635
"8025","2026-02-18","SPY",2027-12-17,"P",420,9.4,9.46,1,806,0.28205063659668
"8026","2026-02-18","SPY",2027-12-17,"P",425,9.75,9.82,34,657,0.279426151123047
"8027","2026-02-18","SPY",2027-12-17,"P",430,10.1,10.18,6,458,0.276740631103516
"8028","2026-02-18","SPY",2027-12-17,"P",435,10.49,10.57,16,138,0.274192438812256
"8029","2026-02-18","SPY",2027-12-17,"P",440,10.87,10.95,7,1770,0.271506918792725
"8030","2026-02-18","SPY",2027-12-17,"P",445,11.28,11.36,2,609,0.268966355819702
"8031","2026-02-18","SPY",2027-12-17,"P",450,11.7,11.79,45,9703,0.266486827392578
"8032","2026-02-18","SPY",2027-12-17,"P",455,12.14,12.22,2,1122,0.263938635101318
"8033","2026-02-18","SPY",2027-12-17,"P",460,12.59,12.67,25,12341,0.261436218719482
"8034","2026-02-18","SPY",2027-12-17,"P",465,13.05,13.14,1,1011,0.258987207565308
"8035","2026-02-18","SPY",2027-12-17,"P",470,13.53,13.62,16,467,0.256522937774658
"8036","2026-02-18","SPY",2027-12-17,"P",475,14.02,14.12,2,1141,0.254096814575195
"8037","2026-02-18","SPY",2027-12-17,"P",480,14.54,14.64,1,4876,0.251716467285156
"8038","2026-02-18","SPY",2027-12-17,"P",485,15.07,15.16,5,538,0.24924456817627
"8039","2026-02-18","SPY",2027-12-17,"P",490,15.63,15.72,1,686,0.246925255432129
"8040","2026-02-18","SPY",2027-12-17,"P",495,16.2,16.3,4,1126,0.244621201324463
"8041","2026-02-18","SPY",2027-12-17,"P",500,16.77,16.88,31,15333,0.242225595397949
"8042","2026-02-18","SPY",2027-12-17,"P",505,17.39,17.48,1,527,0.239860506744385
"8043","2026-02-18","SPY",2027-12-17,"P",510,18.02,18.13,9,1629,0.237655633773804
"8044","2026-02-18","SPY",2027-12-17,"P",515,18.68,18.78,11,5304,0.235359208984375
"8045","2026-02-18","SPY",2027-12-17,"P",520,19.34,19.44,1,2124,0.23302463760376
"8046","2026-02-18","SPY",2027-12-17,"P",525,20.04,20.15,2,1159,0.230827393951416
"8047","2026-02-18","SPY",2027-12-17,"P",530,20.74,20.87,1,4971,0.228592003707886
"8048","2026-02-18","SPY",2027-12-17,"P",535,21.47,21.59,1,358,0.22625743232727
"8049","2026-02-18","SPY",2027-12-17,"P",540,22.24,22.35,1,1866,0.224006783447266
"8050","2026-02-18","SPY",2027-12-17,"P",545,23.01,23.14,13,1911,0.221794281158447
"8051","2026-02-18","SPY",2027-12-17,"P",550,23.84,23.95,4,5088,0.219558890914917
"8052","2026-02-18","SPY",2027-12-17,"P",555,24.66,24.78,4,564,0.217315871353149
"8053","2026-02-18","SPY",2027-12-17,"P",560,25.52,25.64,1,1071,0.215095739746094
"8054","2026-02-18","SPY",2027-12-17,"P",565,26.41,26.54,1,798,0.212929013366699
"8055","2026-02-18","SPY",2027-12-17,"P",570,27.33,27.48,1,1823,0.210808062896728
"8056","2026-02-18","SPY",2027-12-17,"P",575,28.26,28.39,3,2193,0.208481120834351
"8057","2026-02-18","SPY",2027-12-17,"P",580,29.24,29.39,7,2139,0.206375429000854
"8058","2026-02-18","SPY",2027-12-17,"P",585,30.21,30.36,2,1730,0.204056116256714
"8059","2026-02-18","SPY",2027-12-17,"P",590,31.23,31.39,2,2236,0.201847428627014
"8060","2026-02-18","SPY",2027-12-17,"P",595,32.28,32.43,2,764,0.199570077133179
"8061","2026-02-18","SPY",2027-12-17,"P",600,33.37,33.53,13,7345,0.197380462799072
"8062","2026-02-18","SPY",2027-12-17,"P",605,34.49,34.64,22,1158,0.195118369941711
"8063","2026-02-18","SPY",2027-12-17,"P",610,35.62,35.77,8,2363,0.192810501174927
